listing_name,building_name,apartment_number,address,add_lat,add_long,property_management_name,monthly_rent,property_type,bedroom_count,bathroom_count,utility_water,utility_heat,utility_electricity,utility_laundry,utility_wifi,included_appliances,parking_availability,parking_rates,parking_slots,parking_distance,parking_restrictions,parking_availability_status,pet_friendly,smoking_allowed,apartment_size,apartment_size_unit,is_furnished,lease_duration,availability_status,dist_hospital,dist_school,dist_restaurant,source,website,image,description,property_image,load_datetime,parking_address,dist_busstop,dist_downtown,dist_clayton_park,dist_rockingham,dist_larry_uteck_area,dist_central_halifax
"3047 Purcells Cove Road Purcell's Cove, Nova Scotia",-1,-1,"3047 Purcells Cove Road, Purcell's Cove, NS, B3P2G4",44.6076776,-63.5685935,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,294.0,10,2723.2397641294874,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.1181818511797768,1.4465945021530584,1.9839970378144935,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/3047-purcells-cove-road-purcells-cove-nova-scotia/1686367074,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.766010,"920 Tower Rd, South End, Halifax, NS B3H 1K8",0.6202146991133155,2.6708237320222725,5.2760009813058835,5.895547590133236,8.602812657544684,3.7736636755233572
"1501 1470 Summer Street Halifax, Nova Scotia",-1,-1,"1501 1470 Summer Street, Halifax, NS, B3H3A3",44.6406517,-63.5834817,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,101.5,79,226.7894102564869,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.092200839257121,0.4158654259008723,0.2001478344721314,https://www.kijiji.ca/v-condo-for-sale/city-of-halifax/1501-1470-summer-street-halifax-nova-scotia/1686361039,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.766226,"5765 University Ave, Downtown Halifax, Halifax, NS, B3H 4K4",0.2376524216758545,0.45156569314748063,3.3758583667608426,3.7795360681474754,6.512903171775407,1.8119895754913056
208 2842-2856 Gottingen Street,-1,-1,"208 - 208 2842-2856 Gottingen Street, Halifax, Nova Scotia, B3K 3E1",44.6606939,-63.59616130000001,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,62.0,29,1828.838583631549,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.280780754600217,0.0608968738490015,0.1843543856885908,https://www.kijiji.ca/v-condo-for-sale/city-of-halifax/208-2842-2856-gottingen-street/1607950030,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.766427,"Halifax Infirmary, 1796 Summer St South End, Halifax, NS B3H 3A7",1.0018434122107165,1.3696929628649668,2.4666833155490373,2.558210273963779,5.212859070753617,1.3404825199097887
185 Fergusons Cove Road,-1,-1,"185 Fergusons Cove Road, Halifax, Nova Scotia, B3V 1L7",44.6017956,-63.5560661,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,294.0,10,3714.4954242520116,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.6623828981685462,0.8886231803232547,2.392487811440144,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/185-fergusons-cove-road/1670389104,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.766617,"920 Tower Rd, South End, Halifax, NS B3H 1K8",0.1247238828782662,3.2217676491608844,6.005181498520337,6.606082125996077,9.322465466090021,4.488170942276271
"310 2842-2856 Gottingen Street Halifax, Nova Scotia",-1,-1,"310 2842-2856 Gottingen Street, Halifax, NS, B3K3E1",44.6606939,-63.59616130000001,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,62.0,29,1828.838583631549,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.280780754600217,0.0608968738490015,0.1843543856885908,https://www.kijiji.ca/v-condo-for-sale/city-of-halifax/310-2842-2856-gottingen-street-halifax-nova-scotia/1655099577,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.766815,"Halifax Infirmary, 1796 Summer St South End, Halifax, NS B3H 3A7",1.0018434122107165,1.3696929628649668,2.4666833155490373,2.558210273963779,5.212859070753617,1.3404825199097887
"410 2842-2856 Gottingen Street Halifax, Nova Scotia",-1,-1,"410 2842-2856 Gottingen Street, Halifax, NS, B3K3E1",44.6606939,-63.59616130000001,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,62.0,29,1828.838583631549,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.280780754600217,0.0608968738490015,0.1843543856885908,https://www.kijiji.ca/v-condo-for-sale/city-of-halifax/410-2842-2856-gottingen-street-halifax-nova-scotia/1655099496,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.767038,"Halifax Infirmary, 1796 Summer St South End, Halifax, NS B3H 3A7",1.0018434122107165,1.3696929628649668,2.4666833155490373,2.558210273963779,5.212859070753617,1.3404825199097887
"208 2842-2856 Gottingen Street Halifax, Nova Scotia",-1,-1,"208 2842-2856 Gottingen Street, Halifax, NS, B3K3E1",44.6606939,-63.59616130000001,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,62.0,29,1828.838583631549,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.280780754600217,0.0608968738490015,0.1843543856885908,https://www.kijiji.ca/v-condo-for-sale/city-of-halifax/208-2842-2856-gottingen-street-halifax-nova-scotia/1655099434,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.767252,"Halifax Infirmary, 1796 Summer St South End, Halifax, NS B3H 3A7",1.0018434122107165,1.3696929628649668,2.4666833155490373,2.558210273963779,5.212859070753617,1.3404825199097887
"51 Trekker Drive West Bedford, Nova Scotia",-1,-1,"51 Trekker Drive, West Bedford, NS, B4B2K7",44.7075862,-63.722277,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,0.0,144,6997.357270804556,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.2809830519229006,0.6428910749994355,1.3177890408220247,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/51-trekker-drive-west-bedford-nova-scotia/1664774116,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.767452,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",0.4779999961142059,8.298187651700085,4.971155181111658,4.4818689933334745,1.8193813970363963,6.518834413093741
"59 Trekker Drive West Bedford, Nova Scotia",-1,-1,"59 Trekker Drive, West Bedford, NS, B4B2K7",44.7075862,-63.722277,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,0.0,144,6997.357270804556,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.2809830519229006,0.6428910749994355,1.3177890408220247,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/59-trekker-drive-west-bedford-nova-scotia/1664773981,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.767685,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",0.4779999961142059,8.298187651700085,4.971155181111658,4.4818689933334745,1.8193813970363963,6.518834413093741
"55 Trekker Drive West Bedford, Nova Scotia",-1,-1,"55 Trekker Drive, West Bedford, NS, B4B2K7",44.7075862,-63.722277,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,0.0,144,6997.357270804556,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.2809830519229006,0.6428910749994355,1.3177890408220247,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/55-trekker-drive-west-bedford-nova-scotia/1664773882,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.767877,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",0.4779999961142059,8.298187651700085,4.971155181111658,4.4818689933334745,1.8193813970363963,6.518834413093741
"57 Trekker Drive West Bedford, Nova Scotia",-1,-1,"57 Trekker Drive, West Bedford, NS, B4B2K7",44.7075862,-63.722277,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,0.0,144,6997.357270804556,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.2809830519229006,0.6428910749994355,1.3177890408220247,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/57-trekker-drive-west-bedford-nova-scotia/1664773928,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.768072,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",0.4779999961142059,8.298187651700085,4.971155181111658,4.4818689933334745,1.8193813970363963,6.518834413093741
"53 Trekker Drive West Bedford, Nova Scotia",-1,-1,"53 Trekker Drive, West Bedford, NS, B4B2K7",44.7075862,-63.722277,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,0.0,144,6997.357270804556,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.2809830519229006,0.6428910749994355,1.3177890408220247,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/53-trekker-drive-west-bedford-nova-scotia/1664773666,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.768289,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",0.4779999961142059,8.298187651700085,4.971155181111658,4.4818689933334745,1.8193813970363963,6.518834413093741
"49 Trekker Drive West Bedford, Nova Scotia",-1,-1,"49 Trekker Drive, West Bedford, NS, B4B2K7",44.7075862,-63.722277,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,0.0,144,6997.357270804556,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.2809830519229006,0.6428910749994355,1.3177890408220247,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/49-trekker-drive-west-bedford-nova-scotia/1664773711,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.768505,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",0.4779999961142059,8.298187651700085,4.971155181111658,4.4818689933334745,1.8193813970363963,6.518834413093741
"Lot 909 1185 Fleetwood Drive, Kinloch Fall River, Nova Scotia",-1,-1,"Lot 909 1185 Fleetwood Drive, Kinloch, Fall River, NS, B2T1G5",44.8180582,-63.6119749,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,0.0,144,8157.365672400128,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0.2413433628209556,0.0300805626249484,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/lot-909-1185-fleetwood-drive-kinloch-fall-river-nova-scotia/1673211262,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.768728,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",0.0187378902965446,12.013326898968101,11.024419068823782,10.119351366823608,9.020485262509204,11.656705246188167
"Lot 11 Holland Road Fletchers Lake, Nova Scotia",-1,-1,"Lot 11 Holland Road, Fletchers Lake, NS, B2T1A1",44.8366658,-63.60666320000001,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,0.0,144,10182.967173240699,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0.108143593720938,1.0033418543842416,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/lot-11-holland-road-fletchers-lake-nova-scotia/1675915743,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.768943,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",0.3871810315790263,13.256223263199777,12.334275163334683,11.429593322114005,10.303032102633821,12.950007836052182
"14 Grosse Street Beechville, Nova Scotia",-1,-1,"14 Grosse Street, Beechville, NS, B3T0N3",44.6376757,-63.6782179,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,434.0,189,7265.554892659446,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.557057900531846,0.3177473918655835,0.2782545449983097,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/14-grosse-street-beechville-nova-scotia/1675915475,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.769140,"5991 Spring Garden Road, South End, Halifax, NS, B3H 1Y6",0.4999439451508911,4.981039772936567,2.2191664493759866,2.962776928607464,4.256699737767271,3.0663536030471574
"5579 Highway 2 Grand Lake, Nova Scotia",-1,-1,"5579 Highway 2, Grand Lake, NS, B2T1B3",44.8966105,-63.5836632,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,0.0,144,17015.844866256506,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2.93367749924546,1.3376201793024245,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/5579-highway-2-grand-lake-nova-scotia/1678616334,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.769355,"Cobequid Terminal Lot, 50 Cobequid Rd, Halifax, NS B4C 2N2",0.0819340395937197,17.321716771093726,16.606524361151244,15.704489686816244,14.568193126170765,17.161128068929205
Free quote,-1,-1,"Victoria Jubilee Fountain, Halifax, B3H",44.6431968,-63.5833284,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,574.0,300,287.60521180629945,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2476360641641141,0.2431687699413261,0.2129674868380521,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/free-quote/1686325689,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.769571,"1531 South Park St, Downtown Halifax, Halifax, NS B3J 4B3",0.187357070396719,0.3253821973273469,3.316226769216253,3.6832505122297836,6.411670710406255,1.7691844946930497
New Charlottetown PEI Subdivision Lots - Woodland Creek Estates,-1,-1,"Upper Water Street, Halifax, NS",44.6520307,-63.5760522,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,150.0,150,346.16660157920677,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6110690259080342,0.0873652920528644,0.132894612984508,https://www.kijiji.ca/v-land-for-sale/city-of-halifax/new-charlottetown-pei-subdivision-lots-woodland-creek-estates/1661558226,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.769786,"1815 Upper Water St, Downtown Halifax, Halifax, NS, B3J 1S7",0.0936073270918873,0.4394834182348174,3.5043573794460445,3.701079462749225,6.370421683874329,2.0852474082739216
One bedroom in a three bedroom apartment for sublet,-1,-1,"Dalhousie University, 1404 Seymour St, Halifax, NS B3H 3M6",44.63826479999999,-63.58917469999999,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,434.0,189,368.04732995189175,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2737905609325139,0.3000903867099055,0.2605096121418068,https://www.kijiji.ca/v-short-term-rental/city-of-halifax/one-bedroom-in-a-three-bedroom-apartment-for-sublet/1686285216,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.770003,"5991 Spring Garden Road, South End, Halifax, NS, B3H 1Y6",0.5577926542217165,0.7638924199614161,3.1959522442006594,3.665677840462473,6.401610868181613,1.6205119349779813
"2 FURNISHED BEDROOMS available NEAR DAL, DOWNTOWN immediately",-1,-1,"6177 Jubilee Rd, Halifax, NS B3H 2E9, Canada",44.6423583,-63.5933965,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,434.0,189,544.245697691069,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5782793816434023,0.4528316853228367,0.3280898479492137,https://www.kijiji.ca/v-room-rental-roommate/city-of-halifax/2-furnished-bedrooms-available-near-dal-downtown-immediately/1686284267,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.770196,"5991 Spring Garden Road, South End, Halifax, NS, B3H 1Y6",0.3280898479492137,0.8036700623105155,2.8822734721744694,3.3233777804770375,6.059664626690391,1.3126476160380736
Lot 4 (R) Terrence Bay Road,-1,-1,"Terence Bay, NS B3T 1X2",44.5020391,-63.74179479999999,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,294.0,10,19344.90265266201,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2.283193020032146,1.9211421684139096,https://www.kijiji.ca/v-land-for-sale/city-of-halifax/lot-4-r-terrence-bay-road/1686270043,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.770397,"920 Tower Rd, South End, Halifax, NS B3H 1K8",1.109751415054249,12.807105327593185,11.90090563281712,12.761451559466552,13.860968257260726,11.858049828529667
Beautiful waterfront home for sale in NL.,-1,-1,"Halifax, NS B3H",44.63488100000001,-63.5788066,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,2900.0,290,248.04184434508014,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2805461671982318,0.1644603519400612,0.3221541540189565,https://www.kijiji.ca/v-house-for-sale/city-of-halifax/beautiful-waterfront-home-for-sale-in-nl/1681276121,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.770581,"5846 South StSouth End, Halifax, NS B3H 1S6",0.2586775411883577,0.7549864702259458,3.75690508396543,4.206607928193937,6.942639281915942,2.1817667981141913
Bright & spacious studio space for rent,-1,-1,"McQuade Lake Crescent, Halifax, NS",44.638725,-63.6668013,-1,1.0,-1,1.0,1.0,-1,0,0,0,0,-1,0,434.0,189,6355.221842297757,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0775789428895042,1.2457904610822264,0.4344262727422384,https://www.kijiji.ca/v-commercial-office-space/city-of-halifax/bright-spacious-studio-space-for-rent/1680533646,Kijiji.ca,-1,-1,,2024-03-25 03:21:39.770782,"5991 Spring Garden Road, South End, Halifax, NS, B3H 1Y6",0.1223825863882005,4.413620856757499,1.8013359275988217,2.62601486084897,4.281898914351846,2.5053995373471416
